Date ,Close ,Delta,Delta Base,Tag
01-Sep-23,2296.1,612," 1,112 ",Nifty Media
01-Sep-23,31514.35," 4,501 "," 5,001 ",Nifty IT
01-Sep-23,9421.35," 1,537 "," 2,037 ",Nifty Healthcare
01-Sep-23,51240.5," 4,297 "," 4,797 ",Nifty FMCG
01-Sep-23,26332.9," 3,126 "," 3,626 ",Nifty Energy
01-Sep-23,28758.5," 4,200 "," 4,700 ",Nifty Con Durable
01-Sep-23,44436.1,1800.35," 2,300 ",Nifty Bank
01-Sep-23,4538.7, 555 ," 1,055 ",Nifty PSU Banks
04-Sep-23,570.15, 142 , 642 ,Nifty Realty
04-Sep-23,19787.6, 795 ," 1,295 ",Nifty Financial Services
04-Sep-23,15943.6, 15 , 515 ,Nifty Auto
04-Sep-23,15052.6," 2,598 "," 3,098 ",Nifty Pharma
04-Sep-23,23205.05," 1,648 "," 2,148 ",Nifty Private Bank
04-Sep-23,7878.25, 526 ," 1,026 ",Nifty Oil & Gas
04-Sep-23,7007.05," 1,304 "," 1,804 ",Nifty Metal
04-Sep-23,2332.7,648," 1,148 ",Nifty Media
04-Sep-23,32163.95," 5,150 "," 5,650 ",Nifty IT
04-Sep-23,9451.05," 1,567 "," 2,067 ",Nifty Healthcare
04-Sep-23,51171.75," 4,229 "," 4,729 ",Nifty FMCG
04-Sep-23,26633.05," 3,426 "," 3,926 ",Nifty Energy
04-Sep-23,28696.1," 4,137 "," 4,637 ",Nifty Con Durable
04-Sep-23,44578.3,1942.55," 2,443 ",Nifty Bank
04-Sep-23,4648.8, 665 ," 1,165 ",Nifty PSU Banks
05-Sep-23,576.2, 148 , 648 ,Nifty Realty
05-Sep-23,19754.75, 762 ," 1,262 ",Nifty Financial Services
05-Sep-23,15942.75, (1), 499 ,Nifty Auto
05-Sep-23,15218.25," 2,764 "," 3,264 ",Nifty Pharma
05-Sep-23,23219.8," 1,662 "," 2,162 ",Nifty Private Bank
05-Sep-23,7938.05, 586 ," 1,086 ",Nifty Oil & Gas
05-Sep-23,7039.15," 1,336 "," 1,836 ",Nifty Metal
05-Sep-23,2407.15,723," 1,223 ",Nifty Media
05-Sep-23,32365.3," 5,352 "," 5,852 ",Nifty IT
05-Sep-23,9597.55," 1,713 "," 2,213 ",Nifty Healthcare
05-Sep-23,51548.45," 4,605 "," 5,105 ",Nifty FMCG
05-Sep-23,26743," 3,536 "," 4,036 ",Nifty Energy
05-Sep-23,28854," 4,295 "," 4,795 ",Nifty Con Durable
05-Sep-23,44532.15,1896.4," 2,396 ",Nifty Bank
05-Sep-23,4683.1, 699 ," 1,199 ",Nifty PSU Banks
06-Sep-23,570.65, 143 , 643 ,Nifty Realty
06-Sep-23,19759, 766 ," 1,266 ",Nifty Financial Services
06-Sep-23,15921.25, (22), 479 ,Nifty Auto
06-Sep-23,15355.3," 2,901 "," 3,401 ",Nifty Pharma
06-Sep-23,23120.7," 1,563 "," 2,063 ",Nifty Private Bank
06-Sep-23,7999.1, 647 ," 1,147 ",Nifty Oil & Gas
06-Sep-23,6983.7," 1,280 "," 1,780 ",Nifty Metal
06-Sep-23,2411.9,728," 1,228 ",Nifty Media
06-Sep-23,32312.3," 5,299 "," 5,799 ",Nifty IT
06-Sep-23,9686," 1,802 "," 2,302 ",Nifty Healthcare
06-Sep-23,52064.85," 5,122 "," 5,622 ",Nifty FMCG
06-Sep-23,26819.9," 3,613 "," 4,113 ",Nifty Energy
06-Sep-23,29025.65," 4,467 "," 4,967 ",Nifty Con Durable
06-Sep-23,44409.1,1773.35," 2,273 ",Nifty Bank
06-Sep-23,4636.15, 652 ," 1,152 ",Nifty PSU Banks
07-Sep-23,579.1, 151 , 651 ,Nifty Realty
07-Sep-23,19960.7, 968 ," 1,468 ",Nifty Financial Services
07-Sep-23,15995.85, 75 , 575 ,Nifty Auto
07-Sep-23,15306.15," 2,852 "," 3,352 ",Nifty Pharma
07-Sep-23,23351.95," 1,795 "," 2,295 ",Nifty Private Bank
07-Sep-23,8017.75, 665 ," 1,165 ",Nifty Oil & Gas
07-Sep-23,6981.15," 1,278 "," 1,778 ",Nifty Metal
07-Sep-23,2438.25,754," 1,254 ",Nifty Media
07-Sep-23,32448.35," 5,435 "," 5,935 ",Nifty IT
07-Sep-23,9674.2," 1,790 "," 2,290 ",Nifty Healthcare
07-Sep-23,51853.1," 4,910 "," 5,410 ",Nifty FMCG
07-Sep-23,27062.85," 3,855 "," 4,355 ",Nifty Energy
07-Sep-23,29202.3," 4,644 "," 5,144 ",Nifty Con Durable
07-Sep-23,44878.35,2242.6," 2,743 ",Nifty Bank
07-Sep-23,4691.3, 707 ," 1,207 ",Nifty PSU Banks
08-Sep-23,591.4, 163 , 663 ,Nifty Realty
08-Sep-23,20138.1," 1,145 "," 1,645 ",Nifty Financial Services
08-Sep-23,16102.9, 107 , 607 ,Nifty Auto
08-Sep-23,15250.55," 2,796 "," 3,296 ",Nifty Pharma
08-Sep-23,23482.25," 1,925 "," 2,425 ",Nifty Private Bank
08-Sep-23,8107.3, 755 ," 1,255 ",Nifty Oil & Gas
08-Sep-23,6977.9," 1,275 "," 1,775 ",Nifty Metal
08-Sep-23,2414.6,730," 1,230 ",Nifty Media
08-Sep-23,32415.65," 5,402 "," 5,902 ",Nifty IT
08-Sep-23,9638.4," 1,754 "," 2,254 ",Nifty Healthcare
08-Sep-23,51778.3," 4,835 "," 5,335 ",Nifty FMCG
08-Sep-23,27438.05," 4,231 "," 4,731 ",Nifty Energy
08-Sep-23,29606.35," 5,048 "," 5,548 ",Nifty Con Durable
08-Sep-23,45156.4,2520.65," 3,021 ",Nifty Bank
08-Sep-23,4706.4, 722 ," 1,222 ",Nifty PSU Banks
11-Sep-23,596.6, 169 , 669 ,Nifty Realty
11-Sep-23,20305.3," 1,312 "," 1,812 ",Nifty Financial Services
11-Sep-23,16374.95, 272 , 772 ,Nifty Auto
11-Sep-23,15309.95," 2,856 "," 3,356 ",Nifty Pharma
11-Sep-23,23668.8," 2,111 "," 2,611 ",Nifty Private Bank
11-Sep-23,8151.55, 799 ," 1,299 ",Nifty Oil & Gas
11-Sep-23,7104.4," 1,401 "," 1,901 ",Nifty Metal
11-Sep-23,2406.75,722," 1,222 ",Nifty Media
11-Sep-23,32642.8," 5,629 "," 6,129 ",Nifty IT
11-Sep-23,9723.25," 1,839 "," 2,339 ",Nifty Healthcare
11-Sep-23,52239.05," 5,296 "," 5,796 ",Nifty FMCG
11-Sep-23,27716.6," 4,509 "," 5,009 ",Nifty Energy
11-Sep-23,29658.5," 5,100 "," 5,600 ",Nifty Con Durable
11-Sep-23,45570.7,2934.95," 3,435 ",Nifty Bank
11-Sep-23,4853.85, 870 ," 1,370 ",Nifty PSU Banks
12-Sep-23,577.25, 149 , 649 ,Nifty Realty
12-Sep-23,20303.85," 1,311 "," 1,811 ",Nifty Financial Services
12-Sep-23,16070.05, (305), 195 ,Nifty Auto
12-Sep-23,15328.65," 2,874 "," 3,374 ",Nifty Pharma
12-Sep-23,23539.15," 1,982 "," 2,482 ",Nifty Private Bank
12-Sep-23,7921.95, 570 ," 1,070 ",Nifty Oil & Gas
12-Sep-23,6914.55," 1,211 "," 1,711 ",Nifty Metal
12-Sep-23,2303.3,619," 1,119 ",Nifty Media
12-Sep-23,32977.9," 5,964 "," 6,464 ",Nifty IT
12-Sep-23,9708.7," 1,825 "," 2,325 ",Nifty Healthcare
12-Sep-23,52065.9," 5,123 "," 5,623 ",Nifty FMCG
12-Sep-23,27025.1," 3,818 "," 4,318 ",Nifty Energy
12-Sep-23,29093.1," 4,534 "," 5,034 ",Nifty Con Durable
12-Sep-23,45511.35,2875.6," 3,376 ",Nifty Bank
12-Sep-23,4738.15, 754 ," 1,254 ",Nifty PSU Banks
13-Sep-23,581.15, 153 , 653 ,Nifty Realty
13-Sep-23,20386.75," 1,394 "," 1,894 ",Nifty Financial Services
13-Sep-23,15995.95, (74), 426 ,Nifty Auto
13-Sep-23,15448.95," 2,995 "," 3,495 ",Nifty Pharma
13-Sep-23,23720.65," 2,163 "," 2,663 ",Nifty Private Bank
13-Sep-23,7998, 646 ," 1,146 ",Nifty Oil & Gas
13-Sep-23,6943.65," 1,240 "," 1,740 ",Nifty Metal
13-Sep-23,2338.45,654," 1,154 ",Nifty Media
13-Sep-23,32886.7," 5,873 "," 6,373 ",Nifty IT
13-Sep-23,9729.7," 1,846 "," 2,346 ",Nifty Healthcare
13-Sep-23,52223.65," 5,281 "," 5,781 ",Nifty FMCG
13-Sep-23,27275.35," 4,068 "," 4,568 ",Nifty Energy
13-Sep-23,29266.15," 4,707 "," 5,207 ",Nifty Con Durable
13-Sep-23,45909.45,3273.7," 3,774 ",Nifty Bank
13-Sep-23,4938.55, 954 ," 1,454 ",Nifty PSU Banks
14-Sep-23,589.25, 161 , 661 ,Nifty Realty
14-Sep-23,20408.2," 1,415 "," 1,915 ",Nifty Financial Services
14-Sep-23,16169.65, 174 , 674 ,Nifty Auto
14-Sep-23,15489.3," 3,035 "," 3,535 ",Nifty Pharma
14-Sep-23,23762.7," 2,205 "," 2,705 ",Nifty Private Bank
14-Sep-23,8086.1, 734 ," 1,234 ",Nifty Oil & Gas
14-Sep-23,7046.9," 1,344 "," 1,844 ",Nifty Metal
14-Sep-23,2329.15,645," 1,145 ",Nifty Media
14-Sep-23,33045.4," 6,032 "," 6,532 ",Nifty IT
14-Sep-23,9765.75," 1,882 "," 2,382 ",Nifty Healthcare
14-Sep-23,52143.2," 5,200 "," 5,700 ",Nifty FMCG
14-Sep-23,27420.55," 4,213 "," 4,713 ",Nifty Energy
14-Sep-23,29215.25," 4,656 "," 5,156 ",Nifty Con Durable
14-Sep-23,46000.85,3365.1," 3,865 ",Nifty Bank
14-Sep-23,5019.65," 1,035 "," 1,535 ",Nifty PSU Banks
15-Sep-23,586.95, 159 , 659 ,Nifty Realty
15-Sep-23,20531.35," 1,538 "," 2,038 ",Nifty Financial Services
15-Sep-23,16425.8, 256 , 756 ,Nifty Auto
15-Sep-23,15583.55," 3,129 "," 3,629 ",Nifty Pharma
15-Sep-23,23914.35," 2,357 "," 2,857 ",Nifty Private Bank
15-Sep-23,8025.2, 673 ," 1,173 ",Nifty Oil & Gas
15-Sep-23,7035.8," 1,333 "," 1,833 ",Nifty Metal
15-Sep-23,2326.85,643," 1,143 ",Nifty Media
15-Sep-23,33355.05," 6,341 "," 6,841 ",Nifty IT
15-Sep-23,9796," 1,912 "," 2,412 ",Nifty Healthcare
15-Sep-23,51895.15," 4,952 "," 5,452 ",Nifty FMCG
15-Sep-23,27338.15," 4,131 "," 4,631 ",Nifty Energy
15-Sep-23,29360.15," 4,801 "," 5,301 ",Nifty Con Durable
15-Sep-23,46231.5,3595.75," 4,096 ",Nifty Bank
15-Sep-23,5046.25," 1,062 "," 1,562 ",Nifty PSU Banks
18-Sep-23,578.9, 151 , 651 ,Nifty Realty
18-Sep-23,20408.25," 1,415 "," 1,915 ",Nifty Financial Services
18-Sep-23,16563.9, 138 , 638 ,Nifty Auto
18-Sep-23,15503.45," 3,049 "," 3,549 ",Nifty Pharma
18-Sep-23,23715.25," 2,158 "," 2,658 ",Nifty Private Bank
18-Sep-23,8028.35, 676 ," 1,176 ",Nifty Oil & Gas
18-Sep-23,6957.8," 1,255 "," 1,755 ",Nifty Metal
18-Sep-23,2297.25,613," 1,113 ",Nifty Media
18-Sep-23,33129.5," 6,116 "," 6,616 ",Nifty IT
18-Sep-23,9747.45," 1,863 "," 2,363 ",Nifty Healthcare
18-Sep-23,52198.6," 5,256 "," 5,756 ",Nifty FMCG
18-Sep-23,27536.2," 4,329 "," 4,829 ",Nifty Energy
18-Sep-23,29540.4," 4,982 "," 5,482 ",Nifty Con Durable
18-Sep-23,45979.85,3344.1," 3,844 ",Nifty Bank
18-Sep-23,5217.3," 1,233 "," 1,733 ",Nifty PSU Banks
20-Sep-23,572.15, 144 , 644 ,Nifty Realty
20-Sep-23,20104.5," 1,112 "," 1,612 ",Nifty Financial Services
20-Sep-23,16479.7, (84), 416 ,Nifty Auto
20-Sep-23,15460.2," 3,006 "," 3,506 ",Nifty Pharma
20-Sep-23,23430.5," 1,873 "," 2,373 ",Nifty Private Bank
20-Sep-23,7954.75, 602 ," 1,102 ",Nifty Oil & Gas
20-Sep-23,6844.05," 1,141 "," 1,641 ",Nifty Metal
20-Sep-23,2291.35,607," 1,107 ",Nifty Media
20-Sep-23,32949.2," 5,936 "," 6,436 ",Nifty IT
20-Sep-23,9693," 1,809 "," 2,309 ",Nifty Healthcare
20-Sep-23,51924.15," 4,981 "," 5,481 ",Nifty FMCG
20-Sep-23,27440.3," 4,233 "," 4,733 ",Nifty Energy
20-Sep-23,29457.2," 4,898 "," 5,398 ",Nifty Con Durable
20-Sep-23,45384.6,2748.85," 3,249 ",Nifty Bank
20-Sep-23,5155.95," 1,172 "," 1,672 ",Nifty PSU Banks
21-Sep-23,565.25, 137 , 637 ,Nifty Realty
21-Sep-23,19814.95, 822 ," 1,322 ",Nifty Financial Services
21-Sep-23,16200.4, (279), 221 ,Nifty Auto
21-Sep-23,15306.7," 2,852 "," 3,352 ",Nifty Pharma
21-Sep-23,23072.05," 1,515 "," 2,015 ",Nifty Private Bank
21-Sep-23,7915.55, 563 ," 1,063 ",Nifty Oil & Gas
21-Sep-23,6806.6," 1,103 "," 1,603 ",Nifty Metal
21-Sep-23,2292,608," 1,108 ",Nifty Media
21-Sep-23,32919.95," 5,906 "," 6,406 ",Nifty IT
21-Sep-23,9607.4," 1,723 "," 2,223 ",Nifty Healthcare
21-Sep-23,51672.65," 4,730 "," 5,230 ",Nifty FMCG
21-Sep-23,27226.6," 4,019 "," 4,519 ",Nifty Energy
21-Sep-23,29336.4," 4,778 "," 5,278 ",Nifty Con Durable
21-Sep-23,44623.85,1988.1," 2,488 ",Nifty Bank
21-Sep-23,5038.25," 1,054 "," 1,554 ",Nifty PSU Banks
22-Sep-23,561.5, 134 , 634 ,Nifty Realty
22-Sep-23,19732.95, 740 ," 1,240 ",Nifty Financial Services
22-Sep-23,16234.35, 34 , 534 ,Nifty Auto
22-Sep-23,15069.1," 2,615 "," 3,115 ",Nifty Pharma
22-Sep-23,23050.2," 1,493 "," 1,993 ",Nifty Private Bank
22-Sep-23,7884.45, 532 ," 1,032 ",Nifty Oil & Gas
22-Sep-23,6761.8," 1,059 "," 1,559 ",Nifty Metal
22-Sep-23,2292.05,608," 1,108 ",Nifty Media
22-Sep-23,32906.3," 5,893 "," 6,393 ",Nifty IT
22-Sep-23,9454.3," 1,570 "," 2,070 ",Nifty Healthcare
22-Sep-23,51608.5," 4,665 "," 5,165 ",Nifty FMCG
22-Sep-23,27102.4," 3,895 "," 4,395 ",Nifty Energy
22-Sep-23,29098.95," 4,540 "," 5,040 ",Nifty Con Durable
22-Sep-23,44612.05,1976.3," 2,476 ",Nifty Bank
22-Sep-23,5215.05," 1,231 "," 1,731 ",Nifty PSU Banks
25-Sep-23,570.05, 142 , 642 ,Nifty Realty
25-Sep-23,19842.6, 850 ," 1,350 ",Nifty Financial Services
25-Sep-23,16221.55, (13), 487 ,Nifty Auto
25-Sep-23,15017.4," 2,563 "," 3,063 ",Nifty Pharma
25-Sep-23,23155," 1,598 "," 2,098 ",Nifty Private Bank
25-Sep-23,7864.4, 512 ," 1,012 ",Nifty Oil & Gas
25-Sep-23,6754.25," 1,051 "," 1,551 ",Nifty Metal
25-Sep-23,2275.3,591," 1,091 ",Nifty Media
25-Sep-23,32648.6," 5,635 "," 6,135 ",Nifty IT
25-Sep-23,9467.75," 1,584 "," 2,084 ",Nifty Healthcare
25-Sep-23,51642.45," 4,699 "," 5,199 ",Nifty FMCG
25-Sep-23,27105.5," 3,898 "," 4,398 ",Nifty Energy
25-Sep-23,29240," 4,681 "," 5,181 ",Nifty Con Durable
25-Sep-23,44766.1,2130.35," 2,630 ",Nifty Bank
25-Sep-23,5223.3," 1,239 "," 1,739 ",Nifty PSU Banks
26-Sep-23,571.8, 144 , 644 ,Nifty Realty
26-Sep-23,19797.85, 805 ," 1,305 ",Nifty Financial Services
26-Sep-23,16278.25, 57 , 557 ,Nifty Auto
26-Sep-23,14981.65," 2,527 "," 3,027 ",Nifty Pharma
26-Sep-23,23080.7," 1,523 "," 2,023 ",Nifty Private Bank
26-Sep-23,7877.2, 525 ," 1,025 ",Nifty Oil & Gas
26-Sep-23,6775.3," 1,072 "," 1,572 ",Nifty Metal
26-Sep-23,2255.65,571," 1,071 ",Nifty Media
26-Sep-23,32471," 5,457 "," 5,957 ",Nifty IT
26-Sep-23,9455.5," 1,571 "," 2,071 ",Nifty Healthcare
26-Sep-23,51912.85," 4,970 "," 5,470 ",Nifty FMCG
26-Sep-23,27134.4," 3,927 "," 4,427 ",Nifty Energy
26-Sep-23,29202.65," 4,644 "," 5,144 ",Nifty Con Durable
26-Sep-23,44624.2,1988.45," 2,488 ",Nifty Bank
26-Sep-23,5190," 1,206 "," 1,706 ",Nifty PSU Banks
27-Sep-23,576, 148 , 648 ,Nifty Realty
27-Sep-23,19772.55, 780 ," 1,280 ",Nifty Financial Services
27-Sep-23,16283.4, 5 , 505 ,Nifty Auto
27-Sep-23,15159.8," 2,705 "," 3,205 ",Nifty Pharma
27-Sep-23,23133.5," 1,576 "," 2,076 ",Nifty Private Bank
27-Sep-23,7878.1, 526 ," 1,026 ",Nifty Oil & Gas
27-Sep-23,6777.3," 1,074 "," 1,574 ",Nifty Metal
27-Sep-23,2256.15,572," 1,072 ",Nifty Media
27-Sep-23,32594.65," 5,581 "," 6,081 ",Nifty IT
27-Sep-23,9568.05," 1,684 "," 2,184 ",Nifty Healthcare
27-Sep-23,52329.5," 5,386 "," 5,886 ",Nifty FMCG
27-Sep-23,27231.45," 4,024 "," 4,524 ",Nifty Energy
27-Sep-23,29198.15," 4,639 "," 5,139 ",Nifty Con Durable
27-Sep-23,44588.3,1952.55," 2,453 ",Nifty Bank
27-Sep-23,5233.05," 1,249 "," 1,749 ",Nifty PSU Banks
28-Sep-23,570.4, 142 , 642 ,Nifty Realty
28-Sep-23,19675.55, 683 ," 1,183 ",Nifty Financial Services
28-Sep-23,16092.2, (191), 309 ,Nifty Auto
28-Sep-23,15023.15," 2,569 "," 3,069 ",Nifty Pharma
28-Sep-23,22935.05," 1,378 "," 1,878 ",Nifty Private Bank
28-Sep-23,7810.55, 458 , 958 ,Nifty Oil & Gas
28-Sep-23,6712," 1,009 "," 1,509 ",Nifty Metal
28-Sep-23,2224.55,540," 1,040 ",Nifty Media
28-Sep-23,31879.6," 4,866 "," 5,366 ",Nifty IT
28-Sep-23,9476.1," 1,592 "," 2,092 ",Nifty Healthcare
28-Sep-23,51329.1," 4,386 "," 4,886 ",Nifty FMCG
28-Sep-23,27062.75," 3,855 "," 4,355 ",Nifty Energy
28-Sep-23,28871.5," 4,313 "," 4,813 ",Nifty Con Durable
28-Sep-23,44300.95,1665.2," 2,165 ",Nifty Bank
28-Sep-23,5173.8," 1,190 "," 1,690 ",Nifty PSU Banks
29-Sep-23,575.65, 148 , 648 ,Nifty Realty
29-Sep-23,19811.1, 818 ," 1,318 ",Nifty Financial Services
29-Sep-23,16184.4, 92 , 592 ,Nifty Auto
29-Sep-23,15422.75," 2,968 "," 3,468 ",Nifty Pharma
29-Sep-23,23101.9," 1,545 "," 2,045 ",Nifty Private Bank
29-Sep-23,7902.8, 550 ," 1,050 ",Nifty Oil & Gas
29-Sep-23,6839.3," 1,136 "," 1,636 ",Nifty Metal
29-Sep-23,2268.2,584," 1,084 ",Nifty Media
29-Sep-23,31784.4," 4,771 "," 5,271 ",Nifty IT
29-Sep-23,9719.05," 1,835 "," 2,335 ",Nifty Healthcare
29-Sep-23,51602.65," 4,660 "," 5,160 ",Nifty FMCG
29-Sep-23,27321.75," 4,114 "," 4,614 ",Nifty Energy
29-Sep-23,28948.9," 4,390 "," 4,890 ",Nifty Con Durable
29-Sep-23,44584.55,1948.8," 2,449 ",Nifty Bank
29-Sep-23,5258.3," 1,274 "," 1,774 ",Nifty PSU Banks
03-Oct-23,578.3, 150 , 650 ,Nifty Realty
03-Oct-23,19733.7, 741 ," 1,241 ",Nifty Financial Services
03-Oct-23,15990.6, (194), 306 ,Nifty Auto
03-Oct-23,15281.3," 2,827 "," 3,327 ",Nifty Pharma
03-Oct-23,22993.9," 1,437 "," 1,937 ",Nifty Private Bank
03-Oct-23,7810.65, 458 , 958 ,Nifty Oil & Gas
03-Oct-23,6798," 1,095 "," 1,595 ",Nifty Metal
03-Oct-23,2290.9,607," 1,107 ",Nifty Media
03-Oct-23,31717.25," 4,704 "," 5,204 ",Nifty IT
03-Oct-23,9666.8," 1,783 "," 2,283 ",Nifty Healthcare
03-Oct-23,51320.85," 4,378 "," 4,878 ",Nifty FMCG
03-Oct-23,26973.05," 3,766 "," 4,266 ",Nifty Energy
03-Oct-23,29131.2," 4,572 "," 5,072 ",Nifty Con Durable
03-Oct-23,44399.05,1763.3," 2,263 ",Nifty Bank
03-Oct-23,5383.25," 1,399 "," 1,899 ",Nifty PSU Banks
04-Oct-23,568.3, 140 , 640 ,Nifty Realty
04-Oct-23,19578.05, 585 ," 1,085 ",Nifty Financial Services
04-Oct-23,15782.6, (208), 292 ,Nifty Auto
04-Oct-23,15067.15," 2,613 "," 3,113 ",Nifty Pharma
04-Oct-23,22766.6," 1,209 "," 1,709 ",Nifty Private Bank
04-Oct-23,7757.65, 405 , 905 ,Nifty Oil & Gas
04-Oct-23,6725.95," 1,023 "," 1,523 ",Nifty Metal
04-Oct-23,2251.5,567," 1,067 ",Nifty Media
04-Oct-23,31811.5," 4,798 "," 5,298 ",Nifty IT
04-Oct-23,9503.35," 1,619 "," 2,119 ",Nifty Healthcare
04-Oct-23,51435.75," 4,493 "," 4,993 ",Nifty FMCG
04-Oct-23,26738.45," 3,531 "," 4,031 ",Nifty Energy
04-Oct-23,28955.85," 4,397 "," 4,897 ",Nifty Con Durable
04-Oct-23,43964.05,1328.3," 1,828 ",Nifty Bank
04-Oct-23,5230.9," 1,247 "," 1,747 ",Nifty PSU Banks
05-Oct-23,569.95, 142 , 642 ,Nifty Realty
05-Oct-23,19678.6, 686 ," 1,186 ",Nifty Financial Services
05-Oct-23,15916.1, 134 , 634 ,Nifty Auto
05-Oct-23,15021.4," 2,567 "," 3,067 ",Nifty Pharma
05-Oct-23,22854.25," 1,297 "," 1,797 ",Nifty Private Bank
05-Oct-23,7769.75, 417 , 917 ,Nifty Oil & Gas
05-Oct-23,6709.1," 1,006 "," 1,506 ",Nifty Metal
05-Oct-23,2287.15,603," 1,103 ",Nifty Media
05-Oct-23,32125.4," 5,112 "," 5,612 ",Nifty IT
05-Oct-23,9467.9," 1,584 "," 2,084 ",Nifty Healthcare
05-Oct-23,51384.55," 4,442 "," 4,942 ",Nifty FMCG
05-Oct-23,26688.25," 3,481 "," 3,981 ",Nifty Energy
05-Oct-23,29118.8," 4,560 "," 5,060 ",Nifty Con Durable
05-Oct-23,44213.35,1577.6," 2,078 ",Nifty Bank
05-Oct-23,5204.3," 1,220 "," 1,720 ",Nifty PSU Banks
06-Oct-23,587.5, 160 , 660 ,Nifty Realty
06-Oct-23,19818.2, 825 ," 1,325 ",Nifty Financial Services
06-Oct-23,15990.65, 75 , 575 ,Nifty Auto
06-Oct-23,15128.45," 2,674 "," 3,174 ",Nifty Pharma
06-Oct-23,22971.75," 1,414 "," 1,914 ",Nifty Private Bank
06-Oct-23,7790.75, 438 , 938 ,Nifty Oil & Gas
06-Oct-23,6744.4," 1,041 "," 1,541 ",Nifty Metal
06-Oct-23,2286.75,602," 1,102 ",Nifty Media
06-Oct-23,32341.7," 5,328 "," 5,828 ",Nifty IT
06-Oct-23,9529.2," 1,645 "," 2,145 ",Nifty Healthcare
06-Oct-23,51577.9," 4,635 "," 5,135 ",Nifty FMCG
06-Oct-23,26731.65," 3,524 "," 4,024 ",Nifty Energy
06-Oct-23,29341.65," 4,783 "," 5,283 ",Nifty Con Durable
06-Oct-23,44360.6,1724.85," 2,225 ",Nifty Bank
06-Oct-23,5218.25," 1,234 "," 1,734 ",Nifty PSU Banks
09-Oct-23,582.85, 155 , 655 ,Nifty Realty
09-Oct-23,19594.65, 602 ," 1,102 ",Nifty Financial Services
09-Oct-23,15832.85, (158), 342 ,Nifty Auto
09-Oct-23,15103.85," 2,650 "," 3,150 ",Nifty Pharma
09-Oct-23,22743.2," 1,186 "," 1,686 ",Nifty Private Bank
09-Oct-23,7708.4, 356 , 856 ,Nifty Oil & Gas
09-Oct-23,6647.15, 944 ," 1,444 ",Nifty Metal
09-Oct-23,2236.85,553," 1,053 ",Nifty Media
09-Oct-23,32308.55," 5,295 "," 5,795 ",Nifty IT
09-Oct-23,9531.65," 1,648 "," 2,148 ",Nifty Healthcare
09-Oct-23,51502.85," 4,560 "," 5,060 ",Nifty FMCG
09-Oct-23,26472.95," 3,266 "," 3,766 ",Nifty Energy
09-Oct-23,28909.85," 4,351 "," 4,851 ",Nifty Con Durable
09-Oct-23,43886.5,1250.75," 1,751 ",Nifty Bank
09-Oct-23,5057.15," 1,073 "," 1,573 ",Nifty PSU Banks
10-Oct-23,606.2, 178 , 678 ,Nifty Realty
10-Oct-23,19834.85, 842 ," 1,342 ",Nifty Financial Services
10-Oct-23,16028.7, 196 , 696 ,Nifty Auto
10-Oct-23,15106.7," 2,652 "," 3,152 ",Nifty Pharma
10-Oct-23,23006.1," 1,449 "," 1,949 ",Nifty Private Bank
10-Oct-23,7762.7, 410 , 910 ,Nifty Oil & Gas
10-Oct-23,6783.15," 1,080 "," 1,580 ",Nifty Metal
10-Oct-23,2259.35,575," 1,075 ",Nifty Media
10-Oct-23,32569.45," 5,556 "," 6,056 ",Nifty IT
10-Oct-23,9517.8," 1,634 "," 2,134 ",Nifty Healthcare
10-Oct-23,51803.95," 4,861 "," 5,361 ",Nifty FMCG
10-Oct-23,26751.9," 3,545 "," 4,045 ",Nifty Energy
10-Oct-23,29038," 4,479 "," 4,979 ",Nifty Con Durable
10-Oct-23,44360.15,1724.4," 2,224 ",Nifty Bank
10-Oct-23,5162.55," 1,178 "," 1,678 ",Nifty PSU Banks
11-Oct-23,611.3, 183 , 683 ,Nifty Realty
11-Oct-23,19929.75, 937 ," 1,437 ",Nifty Financial Services
11-Oct-23,16175.8, 147 , 647 ,Nifty Auto
11-Oct-23,15176.6," 2,722 "," 3,222 ",Nifty Pharma
11-Oct-23,23122.95," 1,566 "," 2,066 ",Nifty Private Bank
11-Oct-23,7819, 467 , 967 ,Nifty Oil & Gas
11-Oct-23,6812.15," 1,109 "," 1,609 ",Nifty Metal
11-Oct-23,2278.75,594," 1,094 ",Nifty Media
11-Oct-23,32548.05," 5,534 "," 6,034 ",Nifty IT
11-Oct-23,9580.8," 1,697 "," 2,197 ",Nifty Healthcare
11-Oct-23,52254.45," 5,311 "," 5,811 ",Nifty FMCG
11-Oct-23,27002.5," 3,795 "," 4,295 ",Nifty Energy
11-Oct-23,29153.35," 4,595 "," 5,095 ",Nifty Con Durable
11-Oct-23,44516.9,1881.15," 2,381 ",Nifty Bank
11-Oct-23,5124.9," 1,141 "," 1,641 ",Nifty PSU Banks
12-Oct-23,610.2, 182 , 682 ,Nifty Realty
12-Oct-23,19945.7, 953 ," 1,453 ",Nifty Financial Services
12-Oct-23,16301.7, 126 , 626 ,Nifty Auto
12-Oct-23,15186.2," 2,732 "," 3,232 ",Nifty Pharma
12-Oct-23,23179.45," 1,622 "," 2,122 ",Nifty Private Bank
12-Oct-23,7905.6, 553 ," 1,053 ",Nifty Oil & Gas
12-Oct-23,6863.05," 1,160 "," 1,660 ",Nifty Metal
12-Oct-23,2347.5,663," 1,163 ",Nifty Media
12-Oct-23,32003.6," 4,990 "," 5,490 ",Nifty IT
